ASSET,BKPREM,CHBAL,DEP,DEPDOM,EINTEXP,ELNATR,EQ,FREPO,INTAN,INTINC,LIAB,LNAG,LNATRES,LNAUTO,LNCI,LNCON,LNDEP,LNLSGR,LNLSNET,LNMUNI,LNRE,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,NETINC,NIMY,NONII,NONIX,NUMEMP,ORE,ROA,ROE,SC,SCMUNI,SCUS,TRADE
298996,6609,9035,281834,281834,1260,159,13641,5553,724,3395,285355,4810,3111,4364,22463,8219,0,159571,156460,0,123155,16610,6376,10439,33487,56243,266,3.1237997695557547,515,2173,45,281,0.35784191727932524,7.69,109458,44232,60969,0
207424,2652,7248,178010,178010,1091,5,8908,0,0,2149,198516,11750,992,823,5389,2248,0,68101,67109,14,44254,27849,469,0,5977,9959,192,2.1906689512017103,146,1007,25,0,0.36970712263878464,8.56,121325,65145,34718,0
79963,1095,5531,63424,63424,392,6,3976,845,0,996,75987,979,429,885,3700,1291,0,50393,49964,0,43662,3734,13095,0,5718,21115,76,3.248294174985715,58,580,19,0,0.37978874251197775,7.62,20250,10562,8526,0
363249,10018,6593,330689,330689,2452,68,30789,23828,2274,5622,332460,24450,3106,3097,24027,4278,0,280644,277538,660,227229,105737,12885,2562,51563,54482,899,3.8862862826047313,411,2334,56,0,1.0100456851865116,11.69,33784,18658,15014,0
56029,439,7568,51647,51647,170,24,4163,0,0,680,51866,805,559,2502,4697,4797,0,36860,36301,0,26368,2255,716,0,2552,20845,134,3.9133687582727466,25,336,9,0,0.9787094182522003,13.04,11270,3250,8020,0
199517,10369,28739,166819,166819,917,-101,4157,0,515,2318,195360,2558,1119,2755,15549,4863,0,101729,100610,0,78943,11428,5388,0,33263,28864,137,3.182174372253075,666,2029,53,554,0.2749554702591505,12.75,50403,25477,22690,0
366761,2701,42368,301428,301428,2066,60,22260,0,0,4697,344501,1716,3036,1558,8435,2074,0,242850,239814,0,230620,14422,23684,16856,78549,97109,874,3.015088334008987,310,2007,54,0,0.9441044780150041,15.61,71793,11288,60505,0
758683,9222,13846,702169,702169,3498,97,40180,7047,0,9838,718503,7324,6045,1457,68784,2296,0,441552,435507,283,362500,62798,105699,11133,96312,86558,4008,3.585924680027629,782,3018,75,0,2.1599919161979186,40.68,274045,205467,47946,0
376928,4095,85814,333766,333766,278,8,41975,500,0,4809,334953,409,1362,1847,5043,7492,0,109091,107729,82,95766,2993,32076,369,34856,25472,2161,4.558780066027354,524,2242,69,0,2.045977691647682,20.8,169106,21219,147887,0
1274091,40213,71128,942109,942109,10084,6656,237091,2150,2321,38684,1037000,4243,19036,785,22736,380021,0,928962,909926,53,231185,19,127929,11304,844,91089,3936,10.691463884767701,11751,28256,314,639,1.2532282926794323,6.69,118543,169,117874,0
44272,411,2254,40065,40065,142,0,4091,0,123,564,40181,2644,481,170,4587,4167,0,18685,18204,0,7240,2074,0,0,4457,709,424,3.8731586434766645,539,529,14,0,3.6939428919913753,38.54,22678,9614,13064,0
1174606,32415,60216,919444,919444,7800,58,130279,0,36860,16110,1044327,97896,10572,1484,56436,9941,0,967589,957017,0,769568,63398,88172,40923,172696,404379,4204,3.0969343238429934,17853,21688,403,668,1.4132214701083405,13.13,63440,28748,24473,0
247619,2262,14061,236758,236758,1155,0,9952,70,384,2787,237667,30911,1404,2482,14643,10103,0,124729,123325,0,69072,50113,0,0,18959,0,393,2.821887785868515,129,1273,34,0,0.6272832291519106,15.53,95404,11065,84339,0
66612,177,4737,54000,54000,334,0,6693,0,0,728,59919,13358,387,1750,7315,3250,0,31653,31266,0,7655,1310,290,0,145,5910,15,2.5908055991648924,36,350,8,0,0.09050797601538635,0.9,27473,8627,14152,0
149950,1440,17416,129393,129393,822,48,18836,0,0,2180,131114,0,1770,598,10038,3619,0,115520,113750,750,101103,618,18266,8988,44362,28869,231,3.9580153088920547,127,1134,25,0,0.6338839800230504,4.93,13070,2273,10797,0
827361,8653,22020,717436,717436,2890,215,99214,0,2363,11518,728147,1939,6613,1781,35795,7726,0,544574,537961,253,495648,26146,117544,9586,122563,219809,3014,4.46621705126405,1360,5876,153,0,1.4455280175966898,12.15,212436,79043,133393,0
657267,8911,33211,589968,589968,3456,95,55554,24448,0,9110,601713,82,5759,562,43924,5956,0,578779,573020,255,528378,18302,71583,16660,183828,238005,2174,3.7231109113686913,807,3437,88,0,1.3572665500753474,15.88,1716,1338,378,0
237132,5795,6903,173636,173636,1356,10,21261,0,0,3288,215871,450,1953,1506,14591,5625,0,193391,191438,1066,171951,2676,27060,4368,49690,88157,184,3.4988115449915114,335,2049,62,0,0.3142478971862858,3.47,26885,1997,24888,0
1573074,19982,35389,1372621,1372621,8177,481,140366,1000,19793,19456,1432708,6111,11662,19529,69644,46253,0,1074734,1063072,7214,943517,62700,130822,40871,312482,396642,3337,3.1312083600681406,2478,9064,268,0,0.8548757474478776,9.49,376866,88222,288573,0
223000,2924,7127,195719,195719,1177,0,20543,13617,0,3278,202457,416,1908,7621,8728,27510,0,181294,179386,474,144166,11206,4586,712,31535,96127,860,4.026958194673049,284,1415,36,371,1.5312095219866553,16.75,12958,0,12958,0
726142,704,13276,537675,537675,3804,50,118496,3,0,7496,607646,147,1576,1471,3383,5705,0,389869,388293,4622,376012,9828,65365,29215,178840,92764,1417,2.068413968517193,115,2305,59,0,0.7746714684999282,4.81,311640,187867,80553,0
722128,33290,48552,635171,635171,4666,0,58090,0,0,11883,664038,36320,7468,565,141250,1413,0,592806,585338,3847,393164,57877,49768,22167,160101,103251,2300,4.401482001006297,827,5744,139,0,1.286219486365025,16.23,38416,1785,34669,0
109436,268,2856,102754,102754,423,0,2343,7620,0,1126,107093,3723,462,3027,5578,6130,0,46126,45664,198,30498,9979,3363,0,2836,14320,177,2.7013266472616886,137,663,17,0,0.6539992794923192,33.18,50736,10778,39958,0
283029,8353,13279,256482,256482,557,0,24588,125,0,3220,258441,585,2122,448,21923,4972,0,137509,135387,0,110029,1873,16903,8116,44582,38555,678,4.17768905396051,370,2184,55,778,0.9325628456921408,10.98,113008,39969,67907,0
103193,180,4340,93448,93448,577,0,9252,2750,0,807,93941,1139,170,251,1548,1314,0,4848,4678,0,847,321,27,0,460,39,14,0.9160244538702033,51,227,8,0,0.05282744763243417,0.58,87298,56585,29755,0
310658,3536,21103,283270,283270,1494,75,24131,0,0,3997,286527,2179,3810,8625,49801,15497,0,227209,223399,51,159681,902,29951,11401,53450,63977,786,3.520913777702755,456,2098,59,235,1.0392993324220732,12.98,51871,18985,27085,0
603689,1525,11302,513374,513374,4759,600,46863,37027,250,9861,556826,763,7632,644,77370,1397,0,500899,493267,0,421040,6783,60438,30724,208338,114757,2264,3.538917602421474,708,1983,35,0,1.5269170556601395,19.86,52315,15750,28715,0
17339524,177469,1675903,14166703,14166703,51163,-91,2199069,0,891750,172941,15140455,2377,120828,2400121,482919,2716644,0,10455561,10334733,12364,7190883,15872,77584,2758553,2171327,2167547,-113293,3.092281899591935,16170,88866,1477,19293,-2.601069517734383,-20.44,3837803,112567,3369317,20943
132471,3618,32449,111439,111439,242,67,20709,0,0,1602,111762,12178,960,1351,4134,1838,0,61940,60980,0,43875,14577,6438,621,9769,12470,473,4.6560792218185245,180,805,25,0,1.4753471978540404,9.22,30011,7264,22747,0
207429,11205,22655,187669,187669,808,15,13096,0,0,2098,194333,331,1380,37,3280,1044,0,140397,139017,0,133603,1762,17937,856,39661,73387,92,2.8492388225354914,254,1437,33,0,0.18404923316987296,2.8,30097,13989,16108,0
401466,4925,22689,316900,316900,2097,0,18846,0,0,4495,382620,1443,1568,2191,11564,10703,0,183139,181571,10334,149160,2856,58308,2297,20224,65475,716,2.510649714371716,417,2099,50,0,0.7094772435917286,15.55,177479,57568,118235,0
194093,1015,22142,175668,175668,741,0,10973,0,2334,2066,183120,10094,1586,3316,10456,4393,0,107187,105601,840,81396,27981,5364,2145,16114,29792,588,2.703840218347852,598,1294,39,0,1.142313184198001,21.43,59523,13777,45746,0
607277,8604,43272,528046,528046,2549,806,47441,0,1985,7667,559836,100292,4390,5995,36643,10497,0,463307,458917,5283,309034,93687,24297,64164,49876,77010,1096,3.635159406676356,506,3192,98,16,0.7338466688985604,9.27,74783,29769,45014,0
458914,3262,15123,430286,430286,1599,190,25906,0,1894,4823,433008,5174,3817,122639,17034,131117,0,287441,283624,2897,131103,17575,3511,3690,19948,86379,645,2.8958528181008765,1041,3411,79,1001,0.5582633250206914,9.96,146642,57141,86914,0
202661,588,1766,167308,167308,946,0,24859,4142,0,2692,177802,20882,1621,6112,25538,11817,674,106446,104825,0,47490,9454,1776,3741,4841,27678,567,3.502024545260809,285,1312,37,0,1.0962320647878951,9.21,86271,54056,27952,0
55595,169,4809,49131,49131,166,61,6285,0,0,680,49310,9191,668,4361,1723,6475,0,40531,39863,676,22386,5756,0,0,1783,14847,63,3.7459802680124983,44,414,13,0,0.4382494369712094,4.02,9491,1307,8184,0
807195,20436,26721,710232,710232,4699,112,61523,1711,2035,10329,745672,15451,9032,2877,54250,8771,0,604569,595537,15292,497909,25034,29549,24755,319247,99324,1335,2.9679065452091766,918,4880,97,0,0.6538836895203506,8.74,130284,15693,106091,0
173319,1830,3477,158412,158412,595,13,10889,7036,440,1644,162430,10067,1231,4784,8853,5999,0,82526,81295,10125,46760,22466,2501,0,933,20860,188,2.632016384239265,180,1020,29,0,0.4373427935852513,6.85,71823,18851,52972,0
196334,3293,6342,177718,177718,618,4,13997,3440,186,1997,182337,22805,1456,1009,9907,1344,0,117860,116404,8377,75420,25618,2293,2610,14588,30311,264,2.948274249368628,150,1220,28,564,0.5297574704080787,7.61,62597,15920,46677,0
351525,5818,4167,298293,298293,1543,82,37473,0,2953,4855,314052,17177,3224,4108,34298,5177,0,283689,280465,130,226829,48336,25826,8031,48055,96581,1377,4.111081113790182,756,2227,59,0,1.5736670757020146,14.79,42968,25236,16108,0
220825,1407,7998,199416,199416,922,16,16489,0,1136,2580,204336,269,1897,2590,17088,4356,0,164653,162756,9,142931,3749,8472,5135,68057,57518,211,3.1871437770921642,285,1716,48,0,0.3842817823571863,5.1,39705,26330,13375,0
568475,4302,26631,510228,510228,2106,-716,45300,296,8617,5933,523175,48289,5629,4978,23663,8457,0,363860,358231,9815,273592,95396,8970,25800,54643,88783,955,2.8749820407527014,802,4382,110,0,0.6649676916221035,8.53,153749,69666,51855,0
409991,6107,36232,341690,341690,2049,0,40708,0,214,4768,369283,27903,5078,5791,42566,7756,0,329944,324866,296,251311,92250,2119,1844,65188,89910,1007,2.8745300410326213,225,1889,49,0,1.0000670352779357,10,33817,33817,0,0
57406,137,22701,50439,50439,185,0,6549,0,306,633,50857,3034,452,2643,4359,4879,0,22374,21922,0,10102,2847,0,0,5610,1645,193,3.5652468018224144,37,233,5,86,1.4077572530498368,11.67,10546,3497,7049,0
127472,594,11269,103464,103464,270,0,22645,2649,1195,1295,104827,6999,940,1269,8593,1730,0,56269,55329,1035,37912,15211,0,287,8449,13965,572,3.451047729673539,65,415,16,0,1.7802399589175393,10.18,51549,22230,26992,0
89332,187,1730,72590,72590,378,15,8320,2218,0,1153,81012,14828,1529,1767,7818,2677,0,49131,47602,0,23659,11548,231,0,3630,8250,235,3.730579924666354,76,520,11,0,1.068218234712547,11.35,34773,12218,22555,0
274647,1295,6098,195969,195969,1933,0,31077,2250,0,3934,243570,64258,2100,1103,15155,1415,0,197695,195595,0,111507,40111,0,159,70244,993,935,3.121003213026796,57,940,15,0,1.3662399906481968,12.19,56681,26887,18496,0
452427,2488,3524,381219,381219,2368,0,56665,6032,0,5785,395762,48919,6711,3347,10200,8724,2838,343777,337066,0,272966,122197,10938,1593,28398,109840,1465,3.142462676358302,358,2245,57,66,1.303188029350641,10.31,95222,33031,62191,0
689056,10609,51551,554584,554584,3279,112,61546,136,17871,8430,627510,9280,4404,9747,37994,13246,0,409678,405274,1393,342410,29042,75955,5365,112330,119718,1099,3.334201783613476,911,4814,117,0,0.6500328639226586,7.09,180131,50261,118047,0
1000959,8964,155709,900237,900237,2681,225,21473,207,0,11265,979486,0,4391,1006,131805,1557,0,343578,339187,0,210709,0,35814,18400,136604,19891,2383,3.750910116784438,1891,7098,121,0,0.986517660963728,46.33,467749,97538,174905,0
794402,8733,26389,657386,657386,3756,0,65168,0,7032,9063,729234,0,4318,11,44235,180,0,541399,537081,0,497520,2816,16332,33467,365948,78957,1304,2.8509630461307256,507,4128,100,1242,0.6544340857777897,8.03,182833,20712,91883,0
519485,7441,18209,425792,425792,2329,0,38882,7200,1219,5734,480603,92340,4708,3331,23324,7795,0,311473,306765,1173,177708,80067,6600,3515,37976,49550,1057,2.8290952295887637,249,2604,76,31,0.8246272550230002,10.69,164982,122596,23263,0
115753,306,16864,102174,102174,582,0,12760,3900,0,1537,102993,23812,1683,2780,9358,5419,0,88210,86527,0,49610,26510,1579,0,7240,14281,512,3.3711930669914305,52,396,10,0,1.761008452496625,16.12,6698,2089,4470,0
518876,7752,14626,443975,443975,2916,60,39789,0,3816,6147,479087,57857,5175,1006,35493,1344,0,407182,402007,1278,311148,105234,26621,33450,88676,57167,-189,2.644220932801925,574,4029,76,1026,-0.14421192285425155,-1.87,71643,12591,55589,0
94574,722,16338,83802,83802,237,14,9926,9750,156,1381,84648,17501,746,2438,13309,3276,0,57471,56725,115,22972,9679,3414,865,6013,3001,373,5.253248840519815,56,652,19,0,1.5909575602473875,15.04,9545,580,8965,0
185366,2698,3100,160852,160852,780,0,22787,11980,146,1871,162579,45200,1983,1042,7289,1721,0,106023,104040,0,51813,45049,0,0,2119,4645,258,2.610859836791347,68,769,14,0,0.5568054903611143,4.49,51417,2373,49044,0
267214,1940,9242,230643,230643,996,120,35879,4185,0,2387,231335,10545,3396,3058,22292,11660,0,113274,109878,0,68701,10406,1142,406,21627,35120,542,2.128624141367576,104,832,25,0,0.8016906502088352,6.03,139737,111388,2350,0
78763,63,1498,67100,67100,413,0,9884,0,0,1023,68879,11007,554,1120,7022,1311,0,47426,46872,881,27179,9008,6345,959,2803,8064,221,3.242977425421487,89,422,10,0,1.086796164248832,8.96,25842,11546,14274,0
195413,1396,6722,163512,163512,592,22,13323,15000,0,2028,182090,643,1414,497,14804,1306,0,114901,113487,0,98116,1271,8287,6734,36869,44955,215,3.1576488050245315,261,1375,38,0,0.4488646594761332,6.51,53720,3059,50661,0
128457,1657,24479,110373,110373,518,20,11404,594,3166,1462,117053,10045,764,497,18009,1779,0,65727,64963,0,35842,18192,1291,0,9165,7194,361,3.261216910653366,107,675,20,0,1.1579512922704345,12.48,31390,0,31318,0
294551,3556,12251,259180,259180,998,0,30340,0,0,3194,264211,6994,1862,943,30870,2334,0,218296,216434,1179,176784,62918,9869,5312,23162,75523,883,3.1572818046539712,274,1583,45,0,1.1842414082145851,11.26,52045,18692,32263,0
142640,1615,23526,130636,130636,388,0,11554,6200,0,1467,131086,1153,657,1613,4194,2852,0,43192,42535,0,34993,1772,3823,1615,14775,13008,250,3.1126720948513977,82,911,33,0,0.6953305079737025,8.65,67756,13678,54078,0
168199,1343,13404,149378,149378,1058,0,14628,0,0,2135,153571,12989,1664,2373,14867,4723,0,117671,116007,0,85087,37128,4314,253,6846,36546,497,2.753313818976647,79,659,19,0,1.1874221650146486,13.68,30120,29057,827,0
98002,519,3310,87797,87797,461,2,9860,0,0,1188,88142,2722,762,506,8650,942,0,75367,74605,12,62669,23890,304,2310,20235,15930,234,3.087917513950315,52,545,16,0,0.9523809523809524,9.61,18483,5400,13009,0
209501,3543,17466,188422,188422,602,83,20204,0,1211,2787,189297,8234,2162,616,5705,1210,0,170386,168224,0,155151,39940,8485,7229,42213,57284,746,4.582802430877811,541,1847,57,43,1.444560628945432,14.85,13283,4853,8340,0
222737,1941,20103,187323,187323,710,209,21891,0,0,2805,200846,8963,2154,10488,14180,18457,0,160067,157913,15,118141,42252,6531,0,14526,54832,689,4.0053149286403915,284,1279,34,0,1.2410780627293811,12.71,35674,444,35230,0
239074,2554,21040,202095,202095,1071,17,17884,0,0,3163,221190,11068,2003,2666,16612,5219,0,168688,166685,2728,133019,26379,18116,9953,38832,39739,1003,3.7005098814404036,388,1460,34,0,1.6694303256262963,22.36,40535,277,40258,0
138105,680,19788,114672,114672,412,0,12995,1750,1901,1501,125110,10301,1674,2060,6895,3881,0,69134,67460,0,48028,18827,4570,0,13495,11136,407,3.3188318565191888,113,734,27,0,1.1403115544099518,12.38,40187,10743,29444,0
1400992,16512,70157,981994,981994,7181,0,165193,0,6747,17882,1235799,42512,3192,8121,76708,10934,0,674658,671466,157,543936,32482,89763,7238,312628,101825,7194,3.211878638350749,760,4267,100,0,2.064703514573681,17.81,611673,1236,610437,0
203123,511,3772,178628,178628,904,0,13587,12445,0,2586,189536,1426,2105,5224,20058,13303,0,131930,129825,0,97033,2900,21296,0,32807,40030,475,3.5083876956129507,192,1239,30,0,0.9635132736631253,13.44,53280,15446,37834,0
167046,36,15100,146518,146518,889,0,19588,0,0,1739,147458,21844,1783,1426,4081,2503,0,60361,58578,555,31352,27991,149,0,2761,451,206,2.0743343827024914,66,646,18,0,0.48580752235215735,4.11,88968,18330,44869,0
167291,6745,4777,147823,147823,1033,30,12651,32,632,2342,154640,20868,1339,2104,15668,3773,0,125834,124495,1817,83708,38014,9231,1401,13671,21391,218,3.397639302562505,185,1224,30,0,0.5146911263000082,6.91,26592,17777,6597,0
69939,107,4244,49169,49169,493,0,17252,0,0,801,52687,6009,239,305,1088,368,0,15053,14814,0,7588,7588,0,0,0,0,126,1.7930171297172215,4,161,4,0,0.7063720646666807,2.93,48610,6836,13682,0
314452,5321,49599,213199,213199,2387,30,32834,573,188,4425,281618,45337,3525,1054,23234,1416,0,187886,184361,0,117572,63087,1682,275,39502,13026,497,2.7728598518669694,505,1871,43,12,0.6293160619629407,6.12,62602,5101,46307,0
69948,965,2697,62148,62148,316,13,7429,0,0,696,62519,8266,651,3301,6395,3548,0,32922,32271,0,14713,4908,660,35,1327,7783,115,2.4357022674465187,96,281,11,0,0.6767791198928923,6.17,30280,4111,22580,0
919540,17822,132783,796487,796487,1154,0,115146,0,518,12344,804394,0,10481,359,18225,3072,0,539354,528873,1158,518922,497,144138,6700,252493,115094,5253,5.16619604190436,1955,6509,127,1245,2.288780433606904,18.51,216306,0,216306,0
174477,725,3185,160146,160146,914,0,9187,29205,274,1881,165290,12505,1123,824,13417,2624,0,75778,74655,339,46840,24789,192,1271,11452,9136,243,2.3997642423960417,30,758,20,0,0.5808151729000722,10.41,64573,52655,11845,0
319787,1787,20388,256237,256237,1805,0,49961,669,67,4289,269826,45,2965,895,6051,1049,0,227609,224644,4086,217090,979,27984,13511,154319,20297,593,3.4207160575008047,276,2187,49,0,0.7646149606007321,4.72,54990,7703,45419,0
707883,6864,41286,584365,584365,2624,265,65109,0,0,8083,642774,0,5750,0,35759,51,0,509186,503436,0,473359,303,60147,37379,197005,178525,1306,3.253815812805753,784,4221,62,0,0.7406325716708041,8.06,131266,24955,99973,0
1764993,16099,111081,1505832,1505832,4236,-461,150758,0,0,14765,1614235,1000,7763,30499,89928,63355,0,743684,735921,3943,585230,15815,131720,6198,218638,212859,4322,2.4625502738034784,2204,7549,252,0,0.9679216391065424,11.7,869395,48266,821131,0
279343,7144,51774,253762,253762,355,9,23829,0,0,2855,255514,0,1798,1030,9736,2389,0,130981,129183,0,118856,366,14794,2171,64624,36901,845,3.8132135475850917,486,1855,55,385,1.222226440952541,14.29,86752,0,86752,0
2114308,38631,245126,1888716,1888716,9239,450,154143,0,2872,24764,1960165,25296,11065,5469,111255,16996,0,1155980,1144915,827,999506,136783,179571,17297,417785,248070,3675,3.184212867450345,3885,14166,338,0,0.7024758930105321,9.64,623967,42326,485744,0
151846,809,22904,133624,133624,361,37,17188,3570,0,2277,134658,1916,1526,3512,10284,9324,0,101992,100466,0,80468,559,28425,600,12839,38045,1014,5.260683188671409,149,964,22,0,2.688612176310914,24.24,20525,2042,18483,0
226744,4456,37771,203811,203811,47,75,19788,505,0,2730,206956,534,1424,5743,18031,13671,0,115629,114205,1910,81489,4745,8063,104,17715,50862,654,5.201704173674491,296,2135,40,0,1.1779379781433068,13.18,61138,9877,51261,0
210376,4767,50081,174575,174575,467,60,33970,0,0,2997,176406,5458,1747,9766,12656,20363,0,127623,125876,0,88980,6285,8774,0,12460,61461,1309,5.11454663991469,496,1355,35,0,2.5086840907457537,15.69,26222,18755,7467,0
