BKPREM,CHBAL,DEP,DEPDOM,EINTEXP,ELNATR,EQ,FREPO,INTAN,INTINC,LIAB,LNAG,LNATRES,LNAUTO,LNCI,LNCON,LNDEP,LNLSGR,LNLSNET,LNMUNI,LNRE,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,NETINC,NONII,NONIX,NUMEMP,ORE,SC,SCMUNI,SCUS,TRADE,ROA,ROE,NIMY
0.0172583181,0.0468799553,0.8988510541,0.8988510541,0.0047243633,0.0000000000,0.0589192394,0.0000000000,0.0012840754,0.0112774568,0.9410807606,0.0009945121,0.0080612357,0.0044330764,0.0518370034,0.0601809081,0.0000000000,0.6099840740,0.6019228383,0.0097365663,0.4871075383,0.0772272245,0.0323897246,0.0460646967,0.1446523861,0.1867735063,0.0019597231,0.0017029080,0.0062962784,0.0001861478,0.0000000000,0.3107083270,0.0905109414,0.1966307240,0.0000000000,0.7942967120866531,13.13,2.818940357946852
0.0132175517,0.0621686006,0.8763736264,0.8763736264,0.0033043879,0.0008645201,0.1163259817,0.0862791055,0.0000000000,0.0166948436,0.8836740183,0.0467032967,0.0205755783,0.0135825713,0.1095443019,0.2722854069,0.0000000000,0.7183777761,0.6978021978,0.0000000000,0.2898063475,0.0328517636,0.0066087758,0.0096057788,0.0502574349,0.1904825943,0.0051102743,0.0016329824,0.0084915085,0.0002689618,0.0006724045,0.1047222009,0.0788250211,0.0258971797,0.0000000000,2.0580668871738332,17.97,5.800418179359416
0.0032284174,0.1500911663,0.8592099450,0.8592099450,0.0078943853,0.0001966240,0.1153825856,0.0000000000,0.0000969109,0.0136006860,0.8846174144,0.0000000000,0.0079378201,0.0000000000,0.0239825289,0.0063001426,0.1588145485,0.7524316463,0.7444938262,0.0000000000,0.5386795925,0.0000000000,0.0004042235,0.0089655427,0.0411315550,0.4881782712,0.0018048780,0.0015183486,0.0046108572,0.0000569789,0.0000000000,0.0704584283,0.0062116385,0.0163657992,0.0000000000,0.7214603294247232,6.31,2.421919581387316
0.0059759577,0.0392418913,0.8784450046,0.8784450046,0.0024513198,0.0000000000,0.0856092291,0.0000000000,0.0000000000,0.0075063014,0.9143907709,0.0000000000,0.0037877739,0.0044663878,0.0342007589,0.0067792150,0.0000000000,0.4778134781,0.4740257042,0.0000000000,0.4370204692,0.0000000000,0.0354610420,0.0014264743,0.1070548154,0.2930781376,0.0006993879,0.0005193474,0.0046810514,0.0000969449,0.0000000000,0.4750436252,0.0000000000,0.4750436252,0.0000000000,0.2771460813670711,3.25,2.076097505483528
0.0223989128,0.0639937794,0.9537923636,0.9537923636,0.0052486381,0.0000000000,0.0404421283,0.0000000000,0.0000000000,0.0136820677,0.9595578717,0.0435251808,0.0098859343,0.0085978470,0.0534401834,0.0171193897,0.0000000000,0.6489444133,0.6390584790,0.0067129518,0.5235194035,0.0407709630,0.0860929258,0.0090829236,0.2208842747,0.1666883165,0.0026788220,0.0008856736,0.0058045686,0.0001789515,0.0011709059,0.2439217809,0.0009474437,0.2429743373,0.0000000000,1.0631820924660174,26.39,3.5676835275643803
0.0267745319,0.1095520908,0.8895318219,0.8895318219,0.0053792469,0.0001637451,0.1057217838,0.0011661304,0.0000000000,0.0156597820,0.8942782162,0.0086165312,0.0098933002,0.0062134616,0.1599125513,0.0157814844,0.0000000000,0.8358544174,0.8259611172,0.0002743836,0.6487026522,0.0440828285,0.1687437213,0.0036400087,0.1927545019,0.2394815920,0.0022769416,0.0009714066,0.0081562748,0.0001615323,0.0009780449,0.0259867853,0.0000000000,0.0196936640,0.0000000000,0.9154407226554898,8.72,4.34768876967941
0.0219653895,0.0546553409,0.8673403362,0.8673403362,0.0081983011,0.0017553038,0.0995360491,0.0010256481,0.0000000000,0.0151437972,0.9004639509,0.0000963696,0.0072208379,0.0020168785,0.3294601925,0.0865123835,0.0000000000,0.8893126093,0.8820917714,0.0044743037,0.4677437119,0.0039924556,0.1079683908,0.0120943872,0.1698170354,0.1738714429,-0.0083359720,0.0014661949,0.0149923593,0.0003235266,0.0000000000,0.0272863692,0.0000000000,0.0209741592,0.0000000000,-3.6788802351323953,-32.11,3.2486296352938338
0.0079720410,0.0243814172,0.8465149463,0.8465149463,0.0041669682,0.0000000000,0.1357625138,0.1256294397,0.0000000000,0.0130799375,0.8642374862,0.1066247557,0.0145688791,0.0300269871,0.1069349519,0.0462192260,0.0000000000,0.6843857599,0.6698168809,0.0042910467,0.4098001303,0.0122630877,0.0514925605,0.0067105767,0.0756671802,0.2636667253,0.0025539483,0.0004135949,0.0060798445,0.0001964576,0.0000000000,0.1556254071,0.0604882487,0.0927796677,0.0000000000,1.032700438479589,7.59,3.8177067186323574
0.0032470116,0.2514364843,0.8111480733,0.8111480733,0.0052684355,-0.0031833447,0.1806548140,0.0005730021,0.0000000000,0.0140703838,0.8193451860,0.0000000000,0.0106960383,0.0031674280,0.0461425820,0.0090088656,0.0000000000,0.6953698251,0.6846737867,0.0000000000,0.6402183774,0.0000000000,0.1224473554,0.0485937575,0.2327343340,0.2364429306,0.0035016792,0.0003501679,0.0088178649,0.0001591672,0.0000000000,0.0241456699,0.0241456699,0.0000000000,0.0000000000,1.4115684450290333,7.83,3.720898936886018
0.0242704040,0.2981533388,0.7496207749,0.7496207749,0.0027699918,-0.0001319044,0.2023660346,0.0000000000,0.0793652102,0.0124154988,0.7976339654,0.0007502061,0.0052102226,0.0009480627,0.1604122012,0.0096455070,0.0000000000,0.4651277824,0.4599175598,0.0000000000,0.2942621599,0.0002143446,0.0405853256,0.0086809563,0.1299917560,0.1147897774,0.0014179720,0.0017312448,0.0102143446,0.0002225886,0.0000000000,0.1273701566,0.0000000000,0.1273701566,0.0000000000,0.5765258452011346,2.81,4.486325335276129
0.0036559959,0.0911982795,0.8549922713,0.8549922713,0.0038665741,-0.0001075293,0.1232912924,0.0000000000,0.0000000000,0.0097358812,0.8767087076,0.0000000000,0.0061426107,0.0000940881,0.1418983400,0.0049956316,0.0000000000,0.6281368310,0.6219942203,0.0000000000,0.4810950066,0.0108246152,0.0009274401,0.0000000000,0.4181142051,0.0512287462,0.0024552521,0.0010215283,0.0035977508,0.0001075293,0.0000000000,0.2425905598,0.1345594659,0.1048096956,0.0000000000,1.0013041621272232,8.01,2.5571328879497552
0.0253308811,0.0140448449,0.9140413249,0.9140413249,0.0046552149,0.0002640008,0.0583309867,0.0090332289,0.0025432081,0.0101640325,0.9416690133,0.0009812031,0.0067232215,0.0340913091,0.0382889225,0.0568613820,0.0000000000,0.6092919497,0.6025687282,0.0098296315,0.5018832060,0.0296472949,0.0437933401,0.0333257066,0.0931526981,0.3019641663,0.0001100004,0.0012540040,0.0063888204,0.0001892006,0.0000000000,0.3231986342,0.0815762610,0.2416223732,0.0000000000,0.04391473515023231,0.73,2.3582540067479596
0.0033583123,0.1309944524,0.7486739058,0.7486739058,0.0012568332,0.0001892007,0.2355075646,0.0000000000,0.0000000000,0.0115142137,0.7644924354,0.0000000000,0.0092100195,0.0185619396,0.0331979647,0.0433539877,0.0000000000,0.4415673926,0.4323573731,0.0000000000,0.3655019562,0.0053787055,0.0342655972,0.0042232298,0.0938570589,0.2277773648,0.0042029583,0.0020541790,0.0070544830,0.0001959579,0.0000000000,0.3767796690,0.1972890243,0.1779027103,0.0000000000,1.6959608456627913,7.15,4.451955612418844
0.0086529259,0.1737590402,0.8384655610,0.8384655610,0.0059199037,0.0000000000,0.1411403708,0.0012333133,0.0000000000,0.0141091038,0.8588596292,0.0007399880,0.0073604136,0.0003058617,0.1928408631,0.0163389342,0.0000000000,0.7570175525,0.7496571389,0.0000000000,0.5470879007,0.0219135102,0.0125699289,0.0886110919,0.2544571942,0.1695361755,0.0005031918,0.0002170631,0.0079030714,0.0001775971,0.0000000000,0.0439651515,0.0169506576,0.0270144939,0.0000000000,0.20023262319459373,1.43,3.5494544851954606
0.0378237460,0.0229684304,0.8894856985,0.8894856985,0.0051818628,0.0002118977,0.0890644715,0.0000000000,0.0032041506,0.0129289725,0.9109355285,0.0196519098,0.0100426685,0.0077246357,0.1101322435,0.0146209438,0.0000000000,0.7583017360,0.7482590675,0.0000000000,0.6137104257,0.0048736479,0.1507299235,0.0061000864,0.2357587063,0.2162480616,0.0004462695,0.0010787521,0.0083635395,0.0001926343,0.0000000000,0.1563644769,0.0557130519,0.1006385827,0.0000000000,0.1780884003914101,1.99,3.383022498571714
0.0258512881,0.1999618871,0.8130342262,0.8130342262,0.0080295216,0.0025547576,0.1102515851,0.0000000000,0.0085059333,0.0183378791,0.8897484149,0.0000000000,0.0084027108,0.1928018167,0.0737604364,0.1937864008,0.0000000000,0.6482712212,0.6398685104,0.0000000000,0.3744238396,0.0164759035,0.0177443496,0.0000000000,0.2784467392,0.0617568474,0.0021716432,0.0002878320,0.0053437509,0.0001032225,0.0000000000,0.0885033924,0.0181691500,0.0395878245,0.0000000000,0.9163678245163993,7.96,4.710508502250145
0.0200355142,0.0128655039,0.9022047915,0.9022047915,0.0044134212,-0.0008310815,0.0829780758,0.0185967144,0.0000000000,0.0119091472,0.9170219242,0.0001919111,0.0077590706,0.0018375484,0.0914786694,0.0033563111,0.0000000000,0.8027143686,0.7949552981,0.0023669030,0.7041312586,0.0014985055,0.0808356021,0.0808526608,0.2880899466,0.2528545437,0.0030972312,0.0012778078,0.0065073840,0.0001519296,0.0000000000,0.1178440499,0.0298672242,0.0879768257,0.0000000000,1.2471982983578467,14.97,3.2398010981937264
0.0047889732,0.1102056607,0.8902903958,0.8902903958,0.0023076507,-0.0000332784,0.1015969484,0.0000000000,0.0011782642,0.0115621724,0.8984030516,0.0000000000,0.0101405597,0.0000000000,0.0082780080,0.0002547879,0.0000000000,0.7335271802,0.7233866204,0.0000000000,0.7232555866,0.0000000000,0.0013862543,0.0219803990,0.6984735603,0.0014153730,0.0059079602,0.0011730644,0.0043095559,0.0000915157,0.0000000000,0.1329077855,0.0000000000,0.1302122331,0.0000000000,2.436517743937254,23.37,3.994019517914798
0.0035804528,0.0793530633,0.6442564423,0.6442564423,0.0052274610,0.0000000000,0.0883758043,0.0749644512,0.0000000000,0.0096160732,0.9116241957,0.0000000000,0.0102810144,0.0000000000,0.0365001586,0.0016060888,0.0000000000,0.5818235757,0.5715425614,0.0000000000,0.5434718116,0.0036622917,0.0325412008,0.0681922805,0.3522347140,0.0868413246,0.0003375855,0.0002148272,0.0041840148,0.0000818389,0.0000000000,0.2601761583,0.0000000000,0.2601659284,0.0000000000,0.1470596427119135,1.54,1.9912621190231676
0.0013516332,0.0811397105,0.9492803805,0.9492803805,0.0043552626,0.0000000000,0.0458804389,0.0000000000,0.0000000000,0.0093863418,0.9541195611,0.0112969839,0.0031538109,0.0019273289,0.0221017062,0.0135830796,0.0000000000,0.3391181010,0.3359642902,0.0007759376,0.2913103333,0.0617913312,0.0285428226,0.0000000000,0.0400650786,0.1609111009,0.0017688040,0.0006591298,0.0039214050,0.0001084644,0.0000000000,0.5724083267,0.2446873305,0.2893079137,0.0000000000,0.7182910095038032,15.71,2.0828925609129496
0.0113888386,0.4320843249,0.7523738003,0.7523738003,0.0068289810,0.0000486241,0.1108872003,0.0007428678,0.0051946719,0.0150194361,0.8891127997,0.0000000000,0.0062617002,0.0004889421,0.1030290097,0.0056971206,0.0000000000,0.5481526904,0.5418909902,0.0000000000,0.4283888953,0.0000000000,0.0715233112,0.0288962065,0.2037051544,0.1242642232,0.0044815188,0.0001269629,0.0037872751,0.0000459227,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8387492293518242,16.37,3.462086329497672
0.0157740455,0.0683643369,0.8517071957,0.8517071957,0.0046284176,0.0000000000,0.0942478937,0.0000000000,0.0000000000,0.0125744363,0.9057521063,0.0000000000,0.0104551907,0.0007641821,0.0710532623,0.0028410243,0.0000000000,0.7585839125,0.7481287218,0.0091102671,0.6744270939,0.0048680887,0.1504277207,0.0396443650,0.3972861857,0.0822007338,0.0032945558,0.0009420918,0.0042845818,0.0000958684,0.0013688907,0.1384543058,0.0008830958,0.1362760642,0.0000000000,1.3359218220343934,14.23,3.3900304788123092
0.0046112197,0.0584001843,0.7249141268,0.7249141268,0.0027452100,0.0000000000,0.1257640124,0.0000000000,0.0473208999,0.0095706357,0.8742359876,0.0213411538,0.0050264212,0.0000304679,0.0419623660,0.0004071901,0.0000000000,0.5323218422,0.5272954210,0.0000000000,0.4573551096,0.0303244623,0.0035691190,0.0507067864,0.3420007544,0.0307539875,0.0030338058,0.0008642699,0.0035014462,0.0000641526,0.0000392684,0.3219878086,0.0297659036,0.2906279218,0.0000798114,1.2302967402341995,9.67,3.08140727682365
0.0090933080,0.1159378945,0.8584582029,0.8584582029,0.0014834573,0.0000000000,0.1381826222,0.0000000000,0.0578120431,0.0079878471,0.8618173778,0.0000000000,0.0064116737,0.0000499240,0.0238280331,0.0000499240,0.0000000000,0.4861603418,0.4797486681,0.0000000000,0.4622681206,0.0000000000,0.0000000000,0.3343484556,0.0200480697,0.1078715954,0.0014977213,0.0004207884,0.0054274568,0.0001141121,0.0000000000,0.3304472481,0.0339412180,0.2965060301,0.0000000000,0.6018485347854123,4.33,2.8450655893684393
0.0037407809,0.0168618532,0.7730167839,0.7730167839,0.0049947927,0.0000000000,0.1206685229,0.0035424061,0.0000000000,0.0112223427,0.8793314771,0.1662805444,0.0064259247,0.0079704138,0.0499337570,0.0270923222,0.0000000000,0.4908712194,0.4844452946,0.0085088596,0.2379859296,0.1865572772,0.0196107604,0.0062346348,0.0181442043,0.0074390529,0.0027134831,0.0002763077,0.0037974594,0.0000779329,0.0000000000,0.4660885460,0.3356217277,0.1299567118,0.0000000000,1.0690559928543515,8.84,2.5633454720426934
0.0097365203,0.1569717047,0.8310476258,0.8310476258,0.0039302295,0.0002374761,0.0914283000,0.0164808416,0.0000000000,0.0136073808,0.9085717000,0.1585746684,0.0151034802,0.0125506121,0.0710172289,0.0332229069,0.0000000000,0.5088637956,0.4937603154,0.0000000000,0.2459658747,0.0323679930,0.0000000000,0.0000000000,0.2037070020,0.0098908797,0.0034315297,0.0009380306,0.0069461760,0.0001662333,0.0000000000,0.2999085717,0.1392084921,0.1607000796,0.0000000000,1.4117445914672497,15.14,4.179835499112105
0.0000000000,0.9723571838,0.0075444367,0.0075444367,0.0001056221,0.0000000000,0.9893170776,0.0000000000,0.0000000000,0.0137459637,0.0106829224,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0103509672,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.167520978091658,4.21,5.927868852459016
0.0128685905,0.1235788329,0.9080900090,0.9080900090,0.0061700038,0.0001191714,0.0851883389,0.0000000000,0.0000000000,0.0146869156,0.9148116611,0.0186964570,0.0104198101,0.0032426157,0.0456561059,0.0128801232,0.0000000000,0.7613131152,0.7508933051,0.0012724431,0.6867156551,0.0331065873,0.1241689236,0.0142159963,0.2915701602,0.2236539877,0.0020970324,0.0010187234,0.0066293904,0.0001480032,0.0000000000,0.0853594075,0.0146273298,0.0612867822,0.0000000000,0.8685553699072632,10,3.7478788135100416
0.0189505127,0.0528621076,0.8873596232,0.8873596232,0.0061636557,0.0002067955,0.0598902835,0.0000000000,0.0000000000,0.0137289255,0.9401097165,0.0300686446,0.0117097969,0.0131688543,0.0591607548,0.0255335037,0.0000000000,0.6707527932,0.6590429962,0.0000000000,0.5554958785,0.3349771663,0.0203435104,0.0021684809,0.0706637562,0.1273429646,0.0029669414,0.0012637505,0.0056552833,0.0001780739,0.0001033978,0.2339661660,0.0442714766,0.1435677973,0.0000000000,1.2254291374544763,19.66,3.3576167804355723
0.0014733266,0.2533098692,0.8677484704,0.8677484704,0.0015756410,0.0000000000,0.1172522458,0.0634348974,0.0000000000,0.0126255909,0.8827477542,0.0366490004,0.0070596902,0.0058114551,0.1041969347,0.0989175142,0.0000000000,0.4659804784,0.4589207882,0.0000000000,0.2256645317,0.0171683480,0.0024146187,0.0000000000,0.0610816673,0.1449998977,0.0040311854,0.0017188811,0.0087376455,0.0002250916,0.0050952547,0.1834087049,0.0769813174,0.1064273875,0.0000000000,1.5932549511206366,14.05,5.021329024909046
0.0000086651,0.4814747168,0.7910892630,0.7910892630,0.0060817040,-0.0012893994,0.1981663650,0.0000000000,0.0000000000,0.0130096984,0.8018336350,0.0000000000,0.0009348103,0.0000000000,0.2229711201,0.0000000000,0.0000000000,0.4952284237,0.4942936134,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0052119668,0.0214250301,0.0216938178,0.0000112136,0.0000000000,0.0038021057,0.0000000000,0.0000287137,0.0011539861,1.819503162822134,10.66,2.898421696153519
0.0062568741,0.0669450918,0.9021794586,0.9021794586,0.0048801311,0.0003845651,0.0943415092,0.0000000000,0.0000000000,0.0154043958,0.9056584908,0.0000000000,0.0086181038,0.0092667369,0.0471258887,0.0111241863,0.0000000000,0.7715952529,0.7629771491,0.0000000000,0.7133400504,0.0004858339,0.0608561445,0.0028316810,0.3425641775,0.3066022136,0.0045981167,0.0006383781,0.0059838329,0.0001076782,0.0000000000,0.1579690861,0.1058912809,0.0360863067,0.0000000000,1.8356558362801743,19.4,4.289028823605853
0.1700574099,0.1611149165,0.6743274978,0.6743274978,0.0063392828,0.0000000000,0.1327366979,0.0000000000,0.0283056089,0.0106880930,0.8672633021,0.0000000000,0.0000000000,0.0000000000,0.0636665964,0.2007802593,0.0000000000,0.2688708690,0.2688708690,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0081408216,0.0695413244,0.0627597144,0.0002433911,0.0000000000,0.3322899992,0.0074491759,0.3144713245,0.0000000000,3.248260803931615,24.98,2.275299845716102
0.0180336834,0.0351371691,0.8862915025,0.8862915025,0.0041929015,0.0000000000,0.0770007432,0.0360206233,0.0001542539,0.0103817550,0.9229992568,0.0000000000,0.0105126371,0.0014864467,0.0720272235,0.0354316538,0.0016360262,0.6324877415,0.6219751044,0.0000000000,0.5167692689,0.0033328192,0.0633983537,0.0308601291,0.2822191995,0.1369587675,0.0006263643,0.0006918054,0.0061280868,0.0001682770,0.0000000000,0.2617969177,0.1090434856,0.1527534321,0.0000000000,0.25364316287345523,3.25,2.7171445355688895
0.0161723689,0.0450273895,0.8720165567,0.8720165567,0.0036411972,0.0000719529,0.0815927350,0.0000000000,0.0000000000,0.0105335310,0.9184072650,0.0000000000,0.0069055883,0.0044137445,0.2125376096,0.0815094211,0.0000000000,0.6359541243,0.6290485360,0.0000000000,0.3419070936,0.0000000000,0.0094637045,0.0483523725,0.1882269850,0.0958640317,0.0010281696,0.0018120779,0.0073751759,0.0002272198,0.0000000000,0.2598693865,0.0022551565,0.2576142300,0.0000000000,0.40387699602538174,4.97,2.9154402194589615
0.0199776285,0.0433488060,0.9217970679,0.9217970679,0.0044634896,0.0001188823,0.0754470244,0.0000000000,0.0092620112,0.0128284799,0.9245529756,0.0006214302,0.0104022004,0.0143037010,0.0725452158,0.0193345834,0.0000000000,0.8024392484,0.7920370480,0.0000000000,0.7095543535,0.0093160486,0.0724533522,0.0682006085,0.1701583836,0.3894259606,0.0015778922,0.0007457162,0.0066790232,0.0001675160,0.0000000000,0.1225298151,0.0000000000,0.1064428798,0.0000000000,0.6319645277444872,8.36,3.598410004881564
0.0208797379,0.0168488766,0.8532089552,0.8532089552,0.0046610965,0.0004371982,0.0994802102,0.0527105845,0.0002362280,0.0135954524,0.9005197898,0.0024292704,0.0107677676,0.0081798365,0.0654104859,0.0269864090,0.0000000000,0.7510570764,0.7402893088,0.0058722059,0.6495451288,0.0336025569,0.1007001341,0.0174226992,0.2997196114,0.1981001272,0.0029519690,0.0024821573,0.0080273460,0.0002168362,0.0000000000,0.1371876700,0.0727970193,0.0531424940,0.0000000000,1.2104591404529284,12.04,3.9394354551134247
0.0215203950,0.0995032843,0.8925462984,0.8925462984,0.0043740640,0.0000000000,0.0881603725,0.0199605593,0.0000000000,0.0111916730,0.9118396275,0.0165265483,0.0072179470,0.0169357828,0.1131948460,0.0310603028,0.0000000000,0.5661106416,0.5588926946,0.0021914802,0.4031226369,0.0480672568,0.0393873345,0.0207167534,0.1921504085,0.1028008837,0.0024257521,0.0014174933,0.0058093501,0.0001542043,0.0000000000,0.2856842074,0.0398796020,0.2458046054,0.0000000000,0.9692201510111348,11.04,2.909914784683393
0.0099111502,0.0083818889,0.8151878966,0.8151878966,0.0031501519,0.0004387810,0.1276320616,0.0000000000,0.0326829148,0.0117637130,0.8723679384,0.0147951239,0.0126786809,0.0071366886,0.0539889166,0.0075262405,0.0000000000,0.6932883225,0.6806096416,0.0020466253,0.6138691687,0.0271057589,0.0355693904,0.1001185065,0.3257004468,0.1253750660,0.0029741299,0.0016136540,0.0057361568,0.0001200660,0.0002540955,0.2246706416,0.0241413117,0.1320239484,0.0000000000,1.1838518229715533,9.32,3.783201428448401
0.0069558809,0.0376818583,0.8871773408,0.8871773408,0.0056047386,0.0007688318,0.0963905848,0.0090986015,0.0000000000,0.0147715796,0.9036094152,0.0017969738,0.0070423176,0.0037486238,0.0604511087,0.0076291774,0.0000000000,0.8246335538,0.8175912362,0.0358211943,0.6971121039,0.0020517346,0.1656081960,0.0206128818,0.3066001256,0.2022391658,0.0014648748,0.0002047185,0.0070332190,0.0001410283,0.0000000000,0.0983012911,0.0415715105,0.0567297806,0.0000000000,0.5993833982898028,6.01,3.9455842254955233
0.0206963316,0.0103031665,0.8476143720,0.8476143720,0.0022718680,0.0000000000,0.0707298072,0.0000000000,0.0034851817,0.0099331725,0.9292701928,0.0012033139,0.0067170341,0.0000109522,0.0415698032,0.0064118010,0.0000000000,0.5909375753,0.5842205412,0.0000000000,0.5361403673,0.0010380784,0.0065908457,0.1046573532,0.2642033415,0.1596507485,0.0008166534,0.0015456893,0.0083903403,0.0001309503,0.0000000000,0.3365107422,0.0827791360,0.1212018472,0.0000000000,0.32413892329649285,4.63,3.2969895681909875
0.0278682730,0.1053127369,0.8839553816,0.8839553816,0.0091248324,0.0001366538,0.1124460673,0.0000000000,0.0000000000,0.0162217218,0.8875539327,0.0035038044,0.0104512856,0.0015195907,0.1246428780,0.0040066906,0.0000000000,0.7735081045,0.7630568188,0.0000000000,0.6071530086,0.0000000000,0.0995186141,0.0485321556,0.3768329835,0.0822692554,0.0032669378,0.0001822051,0.0038335957,0.0000747041,0.0000000000,0.0945389482,0.0021992158,0.0274528453,0.0000000000,1.3291745662854464,11.8,3.009592835700957
0.0154501460,0.0861886806,0.9045576261,0.9045576261,0.0040864407,0.0000000000,0.0834077151,0.0000000000,0.0059141058,0.0110752864,0.9165922849,0.0788324802,0.0147063288,0.0158235726,0.0786138890,0.0169924282,0.0000000000,0.6192779205,0.6045715916,0.0000667917,0.4446630356,0.1323235635,0.0038921374,0.0053554839,0.0470942553,0.2559975955,0.0017244415,0.0010352721,0.0057349825,0.0001548354,0.0001184036,0.2592855712,0.0857150664,0.1089646672,0.0000000000,0.7005675151900119,8.23,3.053151629695945
0.0209304499,0.0987655603,0.8550441761,0.8550441761,0.0039036950,0.0005398727,0.1192080483,0.0002595542,0.0000000000,0.0148464997,0.8807919517,0.0585969539,0.0070494918,0.0138601937,0.1175884301,0.0444564416,0.0000000000,0.6802811491,0.6732316573,0.0000000000,0.4596393235,0.1651906685,0.0268275210,0.0007682804,0.1422979890,0.1245548646,0.0034053510,0.0017649685,0.0074543963,0.0002180255,0.0000000000,0.1730188229,0.0873244116,0.0633000758,0.0000000000,1.3515880128977757,11.57,4.711641083811557
0.0128670821,0.0428710637,0.9169577244,0.9169577244,0.0042453687,0.0001187516,0.0773247367,0.0033617173,0.0000000000,0.0123134902,0.9226752633,0.0006182067,0.0111137500,0.0028465450,0.0276726089,0.0082811758,0.0000000000,0.7108643717,0.6997506217,0.0000000000,0.6742609461,0.0142781302,0.1162892229,0.0432674844,0.2065281930,0.2938979156,0.0022527872,0.0009831932,0.0059637738,0.0001659029,0.0000000000,0.2060200061,0.0644524155,0.1239661628,0.0000000000,0.9098739842165077,11.63,3.4551937282998693
0.0415008795,0.0189061087,0.9113838660,0.9113838660,0.0044691445,0.0000176491,0.0783973048,0.0186982416,0.0000000000,0.0145624690,0.9216026952,0.0087500319,0.0109424424,0.0044789495,0.1309818195,0.0161646151,0.0000000000,0.7596231721,0.7486807297,0.0016707815,0.6018264858,0.0480604619,0.0652624519,0.0077695263,0.2601085224,0.2206255233,0.0027316886,0.0018413895,0.0093030370,0.0001980621,0.0001274657,0.1287482277,0.0201905711,0.0919125938,0.0000000000,1.1057255828029111,13.98,4.495034567531956
0.0174772153,0.1848459319,0.8628883613,0.8628883613,0.0022159250,0.0000000000,0.1327053177,0.0000000000,0.0000000000,0.0142452324,0.8672946823,0.0000000000,0.0072706849,0.0002910316,0.0107732761,0.0056674581,0.0000000000,0.4801919788,0.4729212938,0.0230017104,0.4407444283,0.0019963749,0.0718286487,0.0432667024,0.1429424830,0.1807102193,0.0050649715,0.0007199203,0.0063567435,0.0001429629,0.0000000000,0.2777105512,0.0417502744,0.2119527201,0.0000000000,1.9863239990789223,15.5,5.046088933033838
0.0220061877,0.0554168948,0.8782151843,0.8782151843,0.0054906295,0.0001007763,0.0909388657,0.0005727454,0.0000000000,0.0138836168,0.9090611343,0.0002905717,0.0141893049,0.0003846296,0.0904299453,0.0010850250,0.0000000000,0.7934337513,0.7792444464,0.0000000000,0.7016030152,0.0312339388,0.0612199309,0.0296752651,0.3940437839,0.1854300965,0.0023766414,0.0004518138,0.0056787453,0.0000974171,0.0000000000,0.1096160758,0.0526757791,0.0567269869,0.0000000000,0.9535779389912291,10.49,3.568871470275772
0.0034623614,0.0075990404,0.7918174155,0.7918174155,0.0031511379,0.0000129676,0.1302794528,0.0718796602,0.0000000000,0.0109382092,0.8697205472,0.0002334176,0.0054334436,0.0197626921,0.0318355703,0.0281981456,0.0000000000,0.5596965571,0.5542631135,0.0000000000,0.4994294236,0.0023665953,0.0600726188,0.0416585619,0.0257148415,0.3696168061,0.0023082409,0.0010114764,0.0059521494,0.0001426441,0.0000000000,0.3159242689,0.1141995721,0.2017246969,0.0000000000,0.9303571486905419,7.09,3.331229933916276
0.0251949075,0.0312809388,0.8930429504,0.8930429504,0.0037077574,0.0000000000,0.1006381956,0.0388400638,0.0013120761,0.0121241925,0.8993618044,0.0039906262,0.0062122343,0.0183538341,0.0684324934,0.0381894655,0.0000000000,0.7442474275,0.7380351932,0.0096110119,0.6240238306,0.0225598757,0.0898891807,0.0326125981,0.2103869428,0.2685752333,0.0030332240,0.0014230477,0.0068062588,0.0002023600,0.0020671182,0.1488194579,0.0415055584,0.1008906016,0.0000000000,1.2443609316192872,12.14,3.711980806717649
0.0229004391,0.0160843725,0.8076015555,0.8076015555,0.0049315111,0.0002896346,0.0921269603,0.0810088551,0.0000000000,0.0127014408,0.9078730397,0.0000000000,0.0097355830,0.0000502033,0.0724974609,0.0000540651,0.0000000000,0.7448976045,0.7351620216,0.0000000000,0.6783125504,0.0000000000,0.0343159025,0.0174051061,0.5639532414,0.0626383005,0.0036107775,0.0002857728,0.0041552905,0.0000695123,0.0000000000,0.1315558782,0.0000000000,0.1315558782,0.0000000000,1.4705072856951882,15.83,3.30849631555688
