Average ⬆️,IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,#Params (B),CO₂ cost (kg)
23.924082152035727,0.4192808415005519,41.928084150055184,0.48376906494893984,27.258541777802407,0.290785498489426,29.078549848942597,0.29697986577181207,6.263982102908276,0.41582291666666665,10.011197916666667,0.36103723404255317,29.00413711583924,3.397,1.4898812996305322
22.06904758264274,0.42200361706937595,42.20036170693759,0.46466398134666304,25.366571749083093,0.17900302114803626,17.900302114803626,0.2961409395973154,6.152125279642054,0.42804166666666665,11.938541666666666,0.35970744680851063,28.856382978723406,3.086,1.5976047229935322
20.584200054790823,0.6358018945287394,63.58018945287393,0.4497434194912941,22.32210586978715,0.11555891238670694,11.555891238670695,0.2634228187919463,1.7897091722595053,0.33136458333333335,1.920572916666666,0.301030585106383,22.336731678486995,3.213,0.5825486726169312
22.930540293017284,0.7097656440466851,70.9765644046685,0.4477501104993749,22.65149321038919,0.1487915407854985,14.879154078549849,0.27181208053691275,2.9082774049216997,0.34079166666666666,1.965625,0.3178191489361702,24.202127659574465,3.213,0.5676457690031012
19.9979903395144,0.6145693426774292,61.45693426774292,0.4282342020189216,19.125071594281845,0.15181268882175228,15.181268882175228,0.2609060402684564,1.4541387024608499,0.32869791666666665,1.920572916666666,0.2876496010638298,20.849955673758867,3.213,0.5874449879343348
22.643406810994602,0.6730209178313542,67.30209178313541,0.4391775517124728,20.43056853928926,0.17598187311178248,17.598187311178247,0.2709731543624161,2.796420581655479,0.35409375000000004,4.528385416666668,0.308843085106383,23.204787234042552,3.213,0.6141912522744508
5.137220097878128,0.23500755772461512,23.500755772461517,0.27849287879199425,1.2773603683897798,0.0188821752265861,1.8882175226586102,0.24916107382550334,0.0,0.35523958333333333,2.8382812499999996,0.1118683510638298,1.3187056737588652,3.213,3.507090986732091
4.779297887614574,0.2206944241279804,22.06944241279804,0.28824720129981835,1.922946094565394,0.015861027190332326,1.5861027190332326,0.23741610738255034,0.0,0.342,2.0833333333333326,0.10912566489361702,1.0139627659574466,3.213,3.5944551921441956
5.206724746715221,0.2277135777514772,22.77135777514772,0.2775640398406834,1.2676708259061196,0.02190332326283988,2.190332326283988,0.2600671140939597,1.342281879194629,0.3473333333333333,2.3499999999999996,0.1118683510638298,1.3187056737588652,3.213,1.170536546043483
13.834176058521932,0.22554045488193547,22.55404548819355,0.4495144990818469,21.92548248566236,0.06419939577039276,6.419939577039275,0.24496644295302014,0.0,0.35585416666666664,6.315104166666665,0.33211436170212766,25.790484633569736,7.613,4.344226697159869
